"id","created_at","name","has_test","alternate_url"
"130312031","2026-02-10T10:26:13+0300","-",false,"https://hh.ru/vacancy/130312031"
"130316117","2026-02-10T11:38:19+0300","-",false,"https://hh.ru/vacancy/130316117"
"130316119","2026-02-10T11:38:20+0300","-",false,"https://hh.ru/vacancy/130316119"
"129426267","2026-02-10T15:00:40+0300","Junior",false,"https://hh.ru/vacancy/129426267"
"130332857","2026-02-10T17:23:50+0300","-",false,"https://hh.ru/vacancy/130332857"
