"id","created_at","name","has_test","alternate_url"
"130117102","2026-02-03T10:20:09+0300","-",false,"https://hh.ru/vacancy/130117102"
"130131529","2026-02-03T14:26:15+0300","-",false,"https://hh.ru/vacancy/130131529"
"130143277","2026-02-03T19:19:54+0300","-",false,"https://hh.ru/vacancy/130143277"
